Migration ID,Migration Technique,Workload,Available Network Bandwidth (mbps),Page Dirty Rate (4KB pages per second),VM_SIZE (MB),Page transfer rate (MB/s),Total Migration Time (ms),Downtime (ms),Total Transferred Data (KB)
1474583512,auto-converge,oltp,932,12,1745.46875,112,15775,128,1795263
1474583590,auto-converge,dacapo,732,13160,577.47265625,89,8462,210,756024
1474583663,original,parsec,828,24912,796.6015625,100,13361,268,1351576
1474583740,auto-converge,parsec,821,413,1630.6640625,98,16882,94,1691973
1474583819,x-postcopy-ram,mplayer,913,3301,2027.26171875,139,18693,1,2085375
1474583901,auto-converge,parsec,818,127,312.6875,148,3312,121,330824
1474583967,xbzrle,mplayer,714,3322,2027.265625,85,24466,183,2134524
1474584055,original,parsec,927,784,1653.81640625,135,15168,140,1717646
1474584134,compress,dacapo,155,13063,606.0078125,53,17886,708,340417
1474584214,x-postcopy-ram,dacapo,420,3787,334.6015625,50,6835,4,350894
1474584283,auto-converge,dacapo,512,3787,334.54296875,61,6621,131,413765
1474584354,original,parsec,823,24663,805.1015625,99,13862,255,1393835
1474584431,auto-converge,dacapo,921,4311,2029.96875,134,19088,286,2146202
1474584515,compress,dacapo,157,15878,485.98046875,93,19767,915,379874
1474584597,compress,parsec,249,15376,824.7734375,74,26892,2113,818985
1474584688,x-postcopy-ram,dacapo,913,7055,493.9296875,126,4610,2,514010
1474584756,xbzrle,mplayer,930,3160,2024.09765625,128,18609,287,2113443
1474584838,x-postcopy-ram,dacapo,554,4824,477.08203125,66,7327,2,495721
1474584909,compress,dacapo,151,13296,651.453125,107,15905,428,293747
1474584988,x-postcopy-ram,parsec,639,457,1672.703125,76,22026,1,1720702
1474585073,original,dacapo,768,12455,659.546875,99,8448,281,792429
1474585144,original,dacapo,912,4133,2031.16015625,109,19243,256,2144287
1474585228,compress,dacapo,122,4144,2031.31640625,144,14640,201,218350
1474585398,auto-converge,parsec,852,25214,826.16015625,106,13183,283,1372037
1474585476,auto-converge,mplayer,712,3423,2024.10546875,85,24490,204,2128856
1474585565,xbzrle,dacapo,804,15752,514.23046875,109,6412,220,629769
1474585634,xbzrle,dacapo,845,4796,493.328125,139,5851,191,603669
1474585704,auto-converge,dacapo,784,3587,334.61328125,94,4216,246,403689
1474585772,compress,oltp,371,12,1745.46875,73,24679,7,1118575
1474585859,auto-converge,dacapo,849,12834,701.6484375,104,8060,267,835868
1474585929,x-postcopy-ram,dacapo,690,4031,334.69140625,81,4163,1,350894
1474585996,auto-converge,dacapo,862,12,2034.00390625,145,19848,84,2090644
1474586081,original,dacapo,905,13487,716.109375,123,7755,290,856933
1474586153,xbzrle,dacapo,722,12,2034.00390625,87,23694,62,2090644
1474586241,original,mplayer,924,3254,2026.20703125,114,18802,260,2122351
1474586322,original,dacapo,926,12,2034.00390625,125,18481,160,2090652
1474586408,original,dacapo,496,3937,334.8125,59,6854,152,415126
1474586477,original,parsec,874,179,326.9609375,146,3228,153,344610
1474586546,compress,dacapo,106,12,2034.00390625,58,7734,25,99981
1474586618,compress,mplayer,297,5141,2030.71484375,124,60715,320,2201808
1474586742,original,parsec,773,180,328.90234375,102,3680,135,347163
1474586810,compress,oltp,389,12,1745.46875,76,23526,8,1118575
1474586897,x-postcopy-ram,parsec,783,160,328.89453125,94,3609,2,344995
1474586964,compress,oltp,316,12,1745.46875,72,28914,12,1118575
1474587057,xbzrle,dacapo,438,4418,533.46875,52,12604,66,675058
1474587133,xbzrle,dacapo,857,3854,334.84375,125,3836,280,401397
1474587199,auto-converge,dacapo,521,11968,777.92578125,62,20295,139,1291490
1474587283,xbzrle,oltp,483,12,1745.46875,58,30389,11,1795272
1474587379,xbzrle,dacapo,855,8953,541.625,110,6329,45,660736
1474587449,auto-converge,dacapo,676,15413,553.99609375,82,8267,211,682177
1474587521,xbzrle,dacapo,836,12768,795.5546875,124,8935,158,911764
1474588056,auto-converge,dacapo,918,4570,678.09765625,130,7063,269,791655
1474588126,original,mplayer,873,19780,2026.16015625,104,28649,732,3055868
1474588216,xbzrle,specweb,931,10786,933.54296875,138,10186,81,1157642
1474588290,auto-converge,dacapo,634,4514,677.796875,75,10938,172,846589
1474588363,original,oltp,907,9441,716.37109375,109,8727,255,966133
1474588435,compress,specweb,198,8383,1071.78515625,51,19596,177,474786
1474588518,x-postcopy-ram,dacapo,796,7040,329.52734375,94,3556,2,345711
1474588585,auto-converge,dacapo,917,15955,677.6796875,144,7406,291,829687
1474588656,x-postcopy-ram,specweb,931,9289,1156.2734375,130,10494,2,1193398
1474588730,compress,bzip,223,5485,2037.3125,107,46305,185,1265439
1474588838,auto-converge,specweb,878,10696,1187.9453125,105,13843,274,1485034
1474588915,auto-converge,bzip,897,3953,2037.32421875,107,21842,266,2393711
1474589000,compress,specweb,212,9314,1200.375,95,19528,41,506399
1474589170,xbzrle,dacapo,721,3185,656.9375,87,8184,190,720402
1474589241,compress,mplayer,395,20149,2027.90234375,85,55802,1113,2696692
1474589359,original,oltp,542,4929,776.7109375,64,14520,159,961110
1474589437,x-postcopy-ram,specweb,862,10220,1288.78125,103,12618,2,1328593
1474589513,compress,dacapo,219,16018,677.453125,135,18520,344,496053
1474589595,original,mplayer,905,19910,2024.6015625,108,28797,665,3183917
1474589687,xbzrle,dacapo,584,16071,677.47265625,70,11319,132,807961
1474589762,x-postcopy-ram,mplayer,935,20674,2024.59375,115,18225,2,2081419
1474589844,original,dacapo,908,16081,677.60546875,128,7515,305,833208
1474589914,compress,oltp,151,13710,774.9296875,83,36515,955,672919
1474590014,xbzrle,specweb,931,10893,1372.30859375,138,14360,73,1632678
1474590093,auto-converge,oltp,921,15722,774.49609375,137,12152,303,1366137
1474590169,original,dacapo,490,3230,921.27734375,58,16763,150,1003811
1474590248,x-postcopy-ram,mplayer,932,21567,2024.61328125,138,18288,3,2081110
1474590329,compress,dacapo,154,5790,965.1875,92,9891,46,186900
1474590402,compress,specweb,237,4481,1381.5859375,84,17050,77,493503
1474590482,auto-converge,mplayer,923,19828,2024.671875,111,26554,311,2992274
1474590572,compress,specweb,227,265,1381.80078125,105,17507,58,485627
1474590654,x-postcopy-ram,mplayer,928,21289,2024.671875,111,18368,2,2081110
1474590736,auto-converge,specweb,429,245,1382.39453125,51,29318,102,1536867
1474590830,auto-converge,mplayer,740,20476,2024.578125,88,35949,608,3247345
1474590929,x-postcopy-ram,dacapo,644,16052,677.8203125,76,8923,2,702330
1474591000,compress,specweb,213,8213,1394.00390625,146,23248,49,604789
1474591088,compress,dacapo,164,3914,329.734375,119,11375,214,227772
1474591163,xbzrle,dacapo,419,9050,752.51953125,50,17369,31,889636
1474591244,xbzrle,specweb,902,13039,1400.72265625,111,15270,53,1681223
1474591324,auto-converge,dacapo,831,3495,329.90625,127,3932,235,399110
1474591390,xbzrle,parsec,882,136,304.70703125,113,2992,171,322225
1474591456,original,dacapo,920,16146,677.86328125,138,7378,297,829100
1474591526,auto-converge,specweb,932,10528,1410.3203125,115,15389,307,1751848
1474591604,xbzrle,mplayer,891,21647,2027.60546875,107,22443,16,2442646
1474591690,xbzrle,dacapo,777,3850,330.02734375,93,4183,221,396892
1474591757,xbzrle,dacapo,829,8947,841.5546875,110,9322,134,944238
1474591829,compress,mplayer,393,19746,2025.75,132,57015,1676,2735553
1474591948,auto-converge,oltp,615,14549,774.91796875,73,24698,310,1854684
1474592036,compress,dacapo,88,3360,1442.4609375,143,22173,23,238194
1474592125,compress,dacapo,170,8950,894.2578125,57,17860,588,370776
1474592289,auto-converge,specweb,492,9564,1428.4921875,59,34906,143,2100462
1474592388,compress,dacapo,137,3828,1648.75390625,79,19558,184,327124
1474592471,x-postcopy-ram,dacapo,930,16224,678.03515625,150,6187,2,702577
1474592540,xbzrle,dacapo,582,3558,330.125,69,5703,137,405606
1474592608,auto-converge,specweb,833,9841,1443.390625,100,17630,265,1793649
1474592814,compress,specweb,213,10194,1446.3203125,106,24508,37,637659
1474592903,xbzrle,parsec,843,123,316.6796875,121,3246,143,334004
1474593070,x-postcopy-ram,dacapo,816,16248,678.13671875,97,7047,2,702665
1474593140,auto-converge,parsec,610,167,316.69140625,72,4496,38,334924
1474593207,auto-converge,mplayer,895,20319,2028.44921875,134,28710,317,3138832
1474593298,original,parsec,830,142,316.69921875,106,3296,102,334048
1474593364,x-postcopy-ram,dacapo,908,16250,678.15234375,141,6338,2,702677
1474593435,original,parsec,829,138,318.68359375,137,3321,200,336044
1474593506,auto-converge,dacapo,843,9769,2034.33984375,101,21785,221,2242037
1474593593,original,mplayer,934,20443,2028.421875,136,27286,648,3112059
1474593685,auto-converge,dacapo,871,8995,1115.4375,136,11686,206,1243775
1474593761,compress,parsec,174,123,320.67578125,103,5852,42,124728
1474593830,xbzrle,dacapo,511,11562,2034.859375,61,35648,21,2226007
1474593930,auto-converge,dacapo,817,16315,678.2578125,117,8367,305,835052
1474594001,xbzrle,parsec,852,146,320.6796875,105,3262,130,339283
1474594067,auto-converge,mplayer,933,19540,2024.8515625,116,27666,312,3151531
1474594159,xbzrle,parsec,735,154,324.6796875,94,3822,122,343154
1474594372,auto-converge,dacapo,607,16357,678.3359375,72,11459,191,849866
1474594447,x-postcopy-ram,dacapo,520,3747,330.2109375,62,5451,2,346467
1474594516,x-postcopy-ram,parsec,478,170,324.80078125,56,5837,1,340804
1474594585,compress,dacapo,180,8965,1248.1953125,127,17930,537,395995
1474594666,x-postcopy-ram,oltp,490,12876,776.390625,58,13428,2,803856
1474594744,x-postcopy-ram,dacapo,639,1452,2032.3046875,76,26752,1,2089529
1474594835,original,oltp,565,13519,777.890625,67,27098,410,1871742
1474594925,x-postcopy-ram,mplayer,897,20641,2026.47265625,131,19002,2,2082877
1474595006,x-postcopy-ram,parsec,720,124,324.81640625,84,3874,2,340804
1474595072,original,mplayer,909,20168,2026.51171875,109,29889,700,3318248
1474595165,original,oltp,914,16435,777.91015625,142,12216,281,1363753
1474595241,compress,parsec,168,155,324.8125,126,6187,49,127260
1474595432,auto-converge,oltp,895,12992,778.01953125,148,11542,300,1260872
1474595509,compress,dacapo,174,3905,330.3046875,95,10006,219,212912
1474595581,compress,dacapo,105,11436,2033.20703125,94,14169,58,181858
1474595661,compress,oltp,154,13323,778.12890625,85,33282,693,626826
1474595864,compress,parsec,162,111,324.8125,104,6429,35,127051
1474595935,xbzrle,oltp,732,17157,777.86328125,88,13084,28,1169273
1474596011,original,dacapo,580,3888,330.37109375,69,5781,172,409186
1474596080,xbzrle,dacapo,488,5258,678.421875,58,13946,121,831496
1474596158,x-postcopy-ram,parsec,903,220,324.8515625,140,3091,2,340840
1474596669,auto-converge,mplayer,807,1007,696.28125,96,15064,491,1484409
1474596746,x-postcopy-ram,specweb,828,13605,966.6015625,99,10014,1,1013213
1474596820,compress,dacapo,163,10367,349.0390625,129,12237,295,244259
1474596897,original,mplayer,931,14065,1055.41796875,142,15685,439,1783673
1474596977,xbzrle,parsec,933,2956,2034.46484375,140,21330,22,2429678
1474597061,compress,mplayer,357,4994,928.50390625,72,21459,241,936522
1474597147,original,mplayer,938,22536,2025.99609375,140,26390,674,3024752
1474597236,original,oltp,731,6883,1638.3515625,87,22023,216,1967080
1474597321,auto-converge,dacapo,785,17625,668.62890625,95,8132,245,780054
1474597637,xbzrle,bzip,801,4537,2038.0546875,96,25463,238,2492211
1474597726,xbzrle,dacapo,911,16069,668.1328125,112,7112,91,790787
1474597798,original,oltp,934,12,1745.484375,123,15741,110,1795287
1474597877,compress,dacapo,117,7767,668.16796875,116,35504,289,509540
1474597979,x-postcopy-ram,oltp,923,12,1745.484375,113,15924,2,1795211
1474598059,original,dacapo,910,8062,349.1875,141,3866,276,429394
1474598124,original,mplayer,919,5360,2030.55078125,130,19084,286,2142656
1474598206,xbzrle,parsec,588,3089,2035.69921875,71,34874,52,2504980
1474598303,xbzrle,mplayer,920,866,2028.16015625,136,18622,151,2091972
1474598384,auto-converge,parsec,604,2553,2034.828125,72,33048,188,2439327
1474598480,original,mplayer,644,1213,2023.42578125,77,26650,141,2096513
1474598569,compress,oltp,383,12,1745.484375,97,24275,13,1136242
1474598658,x-postcopy-ram,oltp,895,12,1745.484375,107,16426,2,1795211
1474598834,x-postcopy-ram,dacapo,600,7799,349.05078125,71,4992,2,365783
1474598902,compress,dacapo,182,25080,1262.33203125,109,62985,5596,1402679
1474599029,x-postcopy-ram,mplayer,864,5039,2029.37890625,103,19764,2,2086310
1474599112,compress,dacapo,215,16035,668.296875,101,18736,170,492225
1474599329,auto-converge,mplayer,864,1146,2024.94921875,149,19803,126,2089917
1474599411,original,parsec,930,2668,2034.6875,113,23415,295,2660280
1474599497,auto-converge,mplayer,460,13210,2026.3984375,55,46651,478,2623391
1474599606,xbzrle,mplayer,698,20081,2030.89453125,83,35106,557,2993563
1474599704,original,specweb,928,7622,1255.77734375,126,13545,299,1534877
1474599782,compress,dacapo,159,10596,349.39453125,121,12630,180,246313
1474599857,xbzrle,mplayer,935,14498,2031.19921875,117,25127,267,2869678
1474599946,x-postcopy-ram,bzip,623,7530,2038.21484375,74,27534,2,2094920
1474600037,auto-converge,specweb,925,8235,1468.37109375,144,16654,304,1880382
1474600118,x-postcopy-ram,dacapo,786,17369,422.05078125,94,4590,2,440452
1474600186,compress,mplayer,389,676,2029.53515625,50,40282,86,1915618
1474600291,compress,specweb,124,9144,1481.609375,71,58850,797,895995
1474600417,original,bzip,819,5712,2038.1640625,98,24210,244,2421143
1474600585,original,parsec,932,3195,2032.74609375,148,26123,250,2973919
1474600787,compress,bzip,225,6302,2038.296875,98,51658,163,1421420
1474601041,compress,specweb,247,9089,1514.171875,150,26554,69,802036
1474601131,auto-converge,mplayer,900,1043,2029.5078125,124,19057,132,2093889
1474601214,x-postcopy-ram,parsec,907,2979,2032.7265625,130,18851,3,2089276
1474601296,compress,dacapo,167,17776,422.390625,121,16141,994,330622
1474601376,original,dacapo,844,18701,422.42578125,107,10559,627,1088100
1474601451,original,dacapo,775,10759,349.1171875,96,4698,193,444663
1474601519,xbzrle,oltp,419,12,1745.48828125,50,35055,8,1795292
1474601618,compress,specweb,193,10496,1537.09375,122,34074,71,803341
1474601716,original,dacapo,749,10487,349.23046875,93,4842,196,442644
1474601784,compress,bzip,198,5725,2038.08203125,74,58515,120,1418935
1474601906,compress,bzip,203,6986,2038.0234375,115,61014,93,1515062
1474602029,compress,specweb,252,456,1544.984375,66,18496,41,570272
1474602111,xbzrle,dacapo,878,20263,426.38671875,113,5569,219,597067
1474602181,original,bzip,936,7898,2038.08984375,136,21675,287,2476433
1474602266,auto-converge,oltp,459,12,1745.48828125,55,32006,5,1795292
1474602362,compress,dacapo,158,8029,349.23828125,137,13416,144,259795
1474602439,compress,specweb,190,10303,1551.328125,110,34308,339,796870
1474602539,xbzrle,dacapo,444,10425,349.45703125,53,8336,59,451747
1474602691,compress,bzip,95,6255,2037.8828125,59,126331,97,1479418
1474602884,compress,dacapo,147,10387,349.4296875,140,13264,146,239138
1474602960,compress,parsec,185,2794,2026.90625,145,52682,198,1195501
1474603195,original,bzip,597,7044,2037.82421875,72,36825,163,2686325
1474603295,compress,bzip,193,5903,2037.82421875,102,61318,145,1450769
1474603420,auto-converge,specweb,865,9841,1586.4140625,105,19565,304,2065961
1474603502,xbzrle,bzip,799,5879,2037.83203125,97,25075,166,2448401
1474603591,auto-converge,dacapo,844,7785,349.578125,128,4267,297,439883
1474603660,original,dacapo,892,21008,429.41796875,110,11194,740,1218927
1474603738,auto-converge,bzip,874,7365,2037.7890625,111,22809,283,2434829
1474604252,xbzrle,dacapo,821,21271,430.60546875,112,6951,148,696825
1474604321,x-postcopy-ram,bzip,538,6808,2037.8125,64,31866,2,2094507
1474604415,compress,dacapo,97,7478,349.3359375,91,19191,217,229225
1474604571,xbzrle,dacapo,569,10327,349.8515625,69,6329,84,439720
1474604642,xbzrle,bzip,865,7043,2037.7578125,129,22963,268,2427125
1474604727,xbzrle,dacapo,828,11895,350.05078125,126,4275,180,432123
1474604795,xbzrle,specweb,702,8580,1624.00390625,84,22131,41,1898858
1474604976,auto-converge,parsec,798,2987,2036.06640625,98,25669,262,2501585
1474605134,x-postcopy-ram,bzip,909,11422,2037.71875,123,18858,7,2094402
1474605217,xbzrle,specweb,691,10933,1637.73046875,84,23522,29,1986384
1474605436,x-postcopy-ram,dacapo,840,21337,432.77734375,103,4399,3,451438
1474605503,xbzrle,dacapo,636,10615,350.078125,76,5637,62,437757
1474605766,compress,bzip,213,6488,2037.66015625,53,51312,111,1339838
1474605882,compress,parsec,92,2613,2033.4765625,88,102813,21,1163713
1474606509,xbzrle,bzip,528,3869,2036.8515625,63,40451,128,2607216
1474606612,compress,dacapo,176,3637,327.59375,76,9889,198,212795
1474606685,xbzrle,bzip,831,4683,2037.0078125,99,23558,243,2389772
1474606772,original,bzip,864,4656,2038.60546875,110,22962,272,2422641
1474606952,compress,bzip,232,4436,2038.61328125,97,47613,121,1350950
1474607064,original,bzip,939,4882,2038.65234375,119,21012,267,2409922
1474607268,original,dacapo,906,16027,672.96875,142,7492,250,828493
1474607339,xbzrle,specweb,912,8206,1123.37890625,110,12096,50,1346651
1474607414,xbzrle,mplayer,939,13816,2034.65234375,117,23938,240,2745074
1474607591,x-postcopy-ram,parsec,437,4150,2033.015625,52,39123,4,2089572
1474607694,original,dacapo,919,12136,486.5078125,137,5461,312,613087
1474607764,auto-converge,bzip,932,4581,2038.66015625,115,21354,278,2431346
1474607848,original,dacapo,773,12117,490.0625,93,6807,224,642419
1474607918,compress,mplayer,437,3154,1456.9921875,71,25500,250,1361549
1474608010,xbzrle,mplayer,563,14290,2027.8984375,67,40270,366,2771894
1474608114,auto-converge,specweb,928,10330,1203.4453125,147,13462,290,1524910
1474608191,original,bzip,820,5013,2038.546875,98,24208,264,2424200
1474608280,x-postcopy-ram,bzip,937,5485,2038.23046875,140,18312,3,2094938
1474608362,xbzrle,bzip,771,5191,2038.546875,92,26393,181,2485265
1474608451,x-postcopy-ram,dacapo,760,13386,510.55859375,90,5705,1,529567
1474608520,auto-converge,bzip,453,6115,2038.48828125,54,51198,136,2836529
1474608635,original,bzip,711,4999,2038.54296875,85,28443,217,2471072
1474608727,auto-converge,dacapo,530,3719,334.6484375,62,6381,163,412741
1474608908,auto-converge,mplayer,917,14047,2029.265625,139,25781,391,2887672
1474608996,auto-converge,mplayer,877,1233,2027.32421875,134,20050,299,2148210
1474612747,xbzrle,dacapo,508,10602,346.92578125,60,7042,88,436884
1474612817,xbzrle,dacapo,905,8776,359.05078125,137,4034,245,445682
1474612884,x-postcopy-ram,oltp,922,4132,626.7578125,126,5780,46,651069
1474612953,compress,dacapo,184,8920,389.890625,74,13973,545,314737
1474613030,xbzrle,dacapo,911,5795,425.9609375,120,4309,279,479497
1474613096,original,dacapo,681,12377,423.58203125,81,6709,241,558239
1474613165,xbzrle,dacapo,506,2783,459.53125,60,8386,78,518514
1474613236,auto-converge,oltp,421,102,671.3984375,50,13562,22,697581
